user_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment
78121,35,1,9000,3,1,1,311,"Low Spenders, Less Active"
78130,20,28,119800,3,3,2,332,"Low Spenders, Most Active"
78144,2,31,28428.57143,4,3,1,431,"Low Spenders, Most Active"
78147,3,26,28428.57143,4,3,1,431,"Low Spenders, Most Active"
78211,7,21,64666.66667,4,2,1,421,"Low Spenders, Less Active"
78255,3,25,33166.66667,4,3,1,431,"Low Spenders, Most Active"
78276,44,10,199000,3,2,3,323,"High Spenders, Less Active"
78304,1,39,28428.57143,4,3,1,431,"Low Spenders, Most Active"
78330,19,5,3600,3,1,1,311,"Low Spenders, Less Active"
78356,23,17,149750,3,2,2,322,"Low Spenders, Less Active"
78376,2,13,21285.71429,4,2,1,421,"Low Spenders, Less Active"
78480,10,12,1500,4,2,1,421,"Low Spenders, Less Active"
78509,26,19,199000,3,2,3,323,"High Spenders, Less Active"
78518,37,4,199000,3,1,3,313,"High Spenders, Less Active"
78610,12,25,99833.33333,4,3,2,432,"Low Spenders, Most Active"
78615,3,4,26500,4,1,1,411,"Low Spenders, Less Active"
78618,13,4,1500,4,1,1,411,"Low Spenders, Less Active"
78621,18,8,70400,4,1,1,411,"Low Spenders, Less Active"
78636,43,20,199000,3,2,3,323,"High Spenders, Less Active"
78799,12,30,101333.3333,4,3,2,432,"Low Spenders, Most Active"
78850,1,15,40000,4,2,1,421,"Low Spenders, Less Active"
78854,9,5,599000,4,1,4,414,Big Spenders
78868,33,32,199000,3,3,3,333,"High Spenders, Most Active"
78909,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
78935,1,3,21285.71429,4,1,1,411,"Low Spenders, Less Active"
79037,28,16,166333.3333,3,2,2,322,"Low Spenders, Less Active"
79071,2,20,66333.33333,4,2,1,421,"Low Spenders, Less Active"
79073,41,3,9000,3,1,1,311,"Low Spenders, Less Active"
79104,3,85,29714.28571,4,4,1,441,"Low Spenders, Most Active"
79121,26,4,2250,3,1,1,311,"Low Spenders, Less Active"
79128,0,0,345000,4,1,3,413,"High Spenders, Less Active"
79206,3,12,1285.714286,4,2,1,421,"Low Spenders, Less Active"
79234,2,10,40000,4,2,1,421,"Low Spenders, Less Active"
79246,4,24,40000,4,3,1,431,"Low Spenders, Most Active"
79314,1,20,85571.42857,4,2,2,422,"Low Spenders, Less Active"
79367,13,7,31800,4,1,1,411,"Low Spenders, Less Active"
79380,38,6,299500,3,1,3,313,"High Spenders, Less Active"
79538,11,9,33166.66667,4,2,1,421,"Low Spenders, Less Active"
79566,24,5,2250,3,1,1,311,"Low Spenders, Less Active"
79581,13,26,499000,4,3,4,434,Big Spenders
79603,8,32,51333.33333,4,3,1,431,"Low Spenders, Most Active"
79637,2,25,28428.57143,4,3,1,431,"Low Spenders, Most Active"
79640,5,21,1500,4,2,1,421,"Low Spenders, Less Active"
79656,37,8,9000,3,1,1,311,"Low Spenders, Less Active"
79660,39,5,4500,3,1,1,311,"Low Spenders, Less Active"
79680,36,14,79500,3,2,2,322,"Low Spenders, Less Active"
79717,4,28,1285.714286,4,3,1,431,"Low Spenders, Most Active"
79860,1,19,85571.42857,4,2,2,422,"Low Spenders, Less Active"
79870,8,20,15000,4,2,1,421,"Low Spenders, Less Active"
79899,10,4,18000,4,1,1,411,"Low Spenders, Less Active"
79902,1,49,28428.57143,4,3,1,431,"Low Spenders, Most Active"
80070,19,6,149750,3,1,2,312,"Low Spenders, Less Active"
80097,4,18,66333.33333,4,2,1,421,"Low Spenders, Less Active"
80116,4,6,99833.33333,4,1,2,412,"Low Spenders, Less Active"
80123,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
80210,6,16,83166.66667,4,2,2,422,"Low Spenders, Less Active"
80257,45,2,90000,3,1,2,312,"Low Spenders, Less Active"
80262,5,3,124166.6667,4,1,2,412,"Low Spenders, Less Active"
80282,11,8,31800,4,1,1,411,"Low Spenders, Less Active"
80298,12,8,1800,4,1,1,411,"Low Spenders, Less Active"
80307,29,4,4500,3,1,1,311,"Low Spenders, Less Active"
80330,1,9,99833.33333,4,2,2,422,"Low Spenders, Less Active"
80400,3,73,71285.71429,4,4,1,441,"Low Spenders, Most Active"
80416,12,7,39800,4,1,1,411,"Low Spenders, Less Active"
80484,14,8,29800,4,1,1,411,"Low Spenders, Less Active"
80512,34,1,18000,3,1,1,311,"Low Spenders, Less Active"
80548,7,5,26500,4,1,1,411,"Low Spenders, Less Active"
80578,1,54,85571.42857,4,4,2,442,"High Spenders, Most Active"
80636,2,18,33166.66667,4,2,1,421,"Low Spenders, Less Active"
80674,15,21,39800,4,2,1,421,"Low Spenders, Less Active"
80676,2,10,28428.57143,4,2,1,421,"Low Spenders, Less Active"
80678,13,4,39800,4,1,1,411,"Low Spenders, Less Active"
80709,30,11,199666.6667,3,2,3,323,"High Spenders, Less Active"
80725,8,4,149750,4,1,2,412,"Low Spenders, Less Active"
80772,1,15,11250,4,2,1,421,"Low Spenders, Less Active"
80775,44,3,9000,3,1,1,311,"Low Spenders, Less Active"
80791,22,11,124750,3,2,2,322,"Low Spenders, Less Active"
80792,8,27,119800,4,3,2,432,"Low Spenders, Most Active"
80868,1,67,29714.28571,4,4,1,441,"Low Spenders, Most Active"
80907,2,5,28428.57143,4,1,1,411,"Low Spenders, Less Active"
80946,0,0,54000,4,1,1,411,"Low Spenders, Less Active"
80955,5,11,33166.66667,4,2,1,421,"Low Spenders, Less Active"
80959,25,9,140000,3,2,2,322,"Low Spenders, Less Active"
80989,4,11,199666.6667,4,2,3,423,"High Spenders, Less Active"
81001,41,28,298000,3,3,3,333,"High Spenders, Most Active"
81022,20,28,159000,3,3,2,332,"Low Spenders, Most Active"
81050,9,9,1500,4,2,1,421,"Low Spenders, Less Active"
81054,28,3,49666.66667,3,1,1,311,"Low Spenders, Less Active"
81059,19,25,81333.33333,3,3,2,332,"Low Spenders, Most Active"
81149,19,24,149750,3,3,2,332,"Low Spenders, Most Active"
81193,14,7,119800,4,1,2,412,"Low Spenders, Less Active"
81198,13,13,149750,4,2,2,422,"Low Spenders, Less Active"
81221,1,19,1500,4,2,1,421,"Low Spenders, Less Active"
81306,4,13,24833.33333,4,2,1,421,"Low Spenders, Less Active"
81355,20,19,199000,3,2,3,323,"High Spenders, Less Active"
81383,42,27,9000,3,3,1,331,"Low Spenders, Most Active"
81404,15,17,69000,4,2,1,421,"Low Spenders, Less Active"
81479,25,7,60000,3,1,1,311,"Low Spenders, Less Active"
81565,43,2,9000,3,1,1,311,"Low Spenders, Less Active"
81675,1,98,83166.66667,4,4,2,442,"High Spenders, Most Active"
81757,2,56,33166.66667,4,4,1,441,"Low Spenders, Most Active"
81761,5,30,48166.66667,4,3,1,431,"Low Spenders, Most Active"
81762,1,26,1285.714286,4,3,1,431,"Low Spenders, Most Active"
81784,2,6,33166.66667,4,1,1,411,"Low Spenders, Less Active"
81824,37,2,9000,3,1,1,311,"Low Spenders, Less Active"
81890,10,9,31800,4,2,1,421,"Low Spenders, Less Active"
81896,38,4,9000,3,1,1,311,"Low Spenders, Less Active"
82029,6,6,149750,4,1,2,412,"Low Spenders, Less Active"
82035,34,1,9000,3,1,1,311,"Low Spenders, Less Active"
82099,4,61,34666.66667,4,4,1,441,"Low Spenders, Most Active"
82153,2,4,33166.66667,4,1,1,411,"Low Spenders, Less Active"
82191,33,20,99500,3,2,2,322,"Low Spenders, Less Active"
82343,1,40,5400,4,3,1,431,"Low Spenders, Most Active"
82357,1,19,33166.66667,4,2,1,421,"Low Spenders, Less Active"
82391,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
82455,8,51,119800,4,4,2,442,"High Spenders, Most Active"
82462,5,19,34666.66667,4,2,1,421,"Low Spenders, Less Active"
82486,3,14,99833.33333,4,2,2,422,"Low Spenders, Less Active"
82538,1,33,99833.33333,4,3,2,432,"Low Spenders, Most Active"
82555,38,14,149000,3,2,2,322,"Low Spenders, Less Active"
82600,16,6,37250,4,1,1,411,"Low Spenders, Less Active"
82661,25,9,53000,3,2,1,321,"Low Spenders, Less Active"
82706,9,6,49750,4,1,1,411,"Low Spenders, Less Active"
82758,15,29,61000,4,3,1,431,"Low Spenders, Most Active"
82762,3,31,46666.66667,4,3,1,431,"Low Spenders, Most Active"
82763,3,26,43400,4,3,1,431,"Low Spenders, Most Active"
82769,22,16,27000,3,2,1,321,"Low Spenders, Less Active"
82804,40,5,199000,3,1,3,313,"High Spenders, Less Active"
82834,6,12,3000,4,2,1,421,"Low Spenders, Less Active"
82894,2,10,33166.66667,4,2,1,421,"Low Spenders, Less Active"
82909,42,5,199000,3,1,3,313,"High Spenders, Less Active"
82930,38,6,199000,3,1,3,313,"High Spenders, Less Active"
82953,37,172,9000,3,4,1,341,"Low Spenders, Most Active"
82959,18,4,39750,4,1,1,411,"Low Spenders, Less Active"
82965,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
82988,1,41,99833.33333,4,3,2,432,"Low Spenders, Most Active"
82999,14,9,11250,4,2,1,421,"Low Spenders, Less Active"
83035,1,62,199000,4,4,3,443,"High Spenders, Most Active"
83043,24,13,49666.66667,3,2,1,321,"Low Spenders, Less Active"
83063,7,11,99800,4,2,2,422,"Low Spenders, Less Active"
83093,5,11,29800,4,2,1,421,"Low Spenders, Less Active"
83132,30,4,104000,3,1,2,312,"Low Spenders, Less Active"
83138,1,17,26500,4,2,1,421,"Low Spenders, Less Active"
83173,38,1,9000,3,1,1,311,"Low Spenders, Less Active"
83178,6,31,39800,4,3,1,431,"Low Spenders, Most Active"
83193,41,2,9000,3,1,1,311,"Low Spenders, Less Active"
83208,4,35,119800,4,3,2,432,"Low Spenders, Most Active"
83233,2,33,58000,4,3,1,431,"Low Spenders, Most Active"
83242,28,2,172500,3,1,3,313,"High Spenders, Less Active"
83283,3,10,40666.66667,4,2,1,421,"Low Spenders, Less Active"
83342,22,11,30000,3,2,1,321,"Low Spenders, Less Active"
83349,17,22,66333.33333,4,2,1,421,"Low Spenders, Less Active"
83360,7,6,104000,4,1,2,412,"Low Spenders, Less Active"
83363,35,16,159000,3,2,2,322,"Low Spenders, Less Active"
83380,4,10,33166.66667,4,2,1,421,"Low Spenders, Less Active"
83467,3,16,52000,4,2,1,421,"Low Spenders, Less Active"
83553,32,9,45000,3,2,1,321,"Low Spenders, Less Active"
83583,8,16,39800,4,2,1,421,"Low Spenders, Less Active"
83588,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
83605,26,14,249500,3,2,3,323,"High Spenders, Less Active"
83615,3,27,15000,4,3,1,431,"Low Spenders, Most Active"
83620,14,4,599000,4,1,4,414,Big Spenders
83630,29,4,79500,3,1,2,312,"Low Spenders, Less Active"
83700,39,1,168000,3,1,2,312,"Low Spenders, Less Active"
83730,18,11,248333.3333,4,2,3,423,"High Spenders, Less Active"
83742,31,5,4500,3,1,1,311,"Low Spenders, Less Active"
83749,10,9,149750,4,2,2,422,"Low Spenders, Less Active"
83802,2,36,70000,4,3,1,431,"Low Spenders, Most Active"
83838,4,2,1800,4,1,1,411,"Low Spenders, Less Active"
83850,30,27,159000,3,3,2,332,"Low Spenders, Most Active"
83954,39,11,599000,3,2,4,324,Big Spenders
83974,40,2,9000,3,1,1,311,"Low Spenders, Less Active"
83993,2,14,83166.66667,4,2,2,422,"Low Spenders, Less Active"
84001,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
84090,1,24,39166.66667,4,3,1,431,"Low Spenders, Most Active"
84146,10,14,11250,4,2,1,421,"Low Spenders, Less Active"
84148,18,18,159000,4,2,2,422,"Low Spenders, Less Active"
84161,36,2,149000,3,1,2,312,"Low Spenders, Less Active"
84181,4,27,39800,4,3,1,431,"Low Spenders, Most Active"
84184,14,12,49750,4,2,1,421,"Low Spenders, Less Active"
84201,35,4,9000,3,1,1,311,"Low Spenders, Less Active"
84210,2,22,33166.66667,4,2,1,421,"Low Spenders, Less Active"
84256,5,6,184000,4,1,3,413,"High Spenders, Less Active"
84258,0,0,298000,4,1,3,413,"High Spenders, Less Active"
84291,0,0,168000,4,1,2,412,"Low Spenders, Less Active"
84313,2,25,249333.3333,4,3,3,433,"High Spenders, Most Active"
84318,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
84360,34,34,420000,3,3,4,334,Big Spenders
84362,8,21,99800,4,2,2,422,"Low Spenders, Less Active"
84366,1,32,99833.33333,4,3,2,432,"Low Spenders, Most Active"
84382,39,8,9000,3,1,1,311,"Low Spenders, Less Active"
84410,38,4,18000,3,1,1,311,"Low Spenders, Less Active"
84415,1,6,199000,4,1,3,413,"High Spenders, Less Active"
84426,0,0,280000,4,1,3,413,"High Spenders, Less Active"
84431,3,10,31800,4,2,1,421,"Low Spenders, Less Active"
84467,1,33,52000,4,3,1,431,"Low Spenders, Most Active"
84468,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
84511,29,12,4500,3,2,1,321,"Low Spenders, Less Active"
84525,23,4,3000,3,1,1,311,"Low Spenders, Less Active"
84542,2,13,33166.66667,4,2,1,421,"Low Spenders, Less Active"
84549,1,37,33166.66667,4,3,1,431,"Low Spenders, Most Active"
84619,31,12,499000,3,2,4,324,Big Spenders
84621,38,3,9000,3,1,1,311,"Low Spenders, Less Active"
84624,1,12,33166.66667,4,2,1,421,"Low Spenders, Less Active"
84626,11,23,149750,4,2,2,422,"Low Spenders, Less Active"
84721,7,15,99800,4,2,2,422,"Low Spenders, Less Active"
84725,12,6,49666.66667,4,1,1,411,"Low Spenders, Less Active"
84732,21,9,79500,3,2,2,322,"Low Spenders, Less Active"
84758,27,10,9000,3,2,1,321,"Low Spenders, Less Active"
84803,0,0,420000,4,1,4,414,Big Spenders
84806,32,11,199000,3,2,3,323,"High Spenders, Less Active"
84818,17,17,199666.6667,4,2,3,423,"High Spenders, Less Active"
84833,3,20,39800,4,2,1,421,"Low Spenders, Less Active"
84889,10,5,28250,4,1,1,411,"Low Spenders, Less Active"
84892,3,16,99800,4,2,2,422,"Low Spenders, Less Active"
84899,1,66,33166.66667,4,4,1,441,"Low Spenders, Most Active"
84918,37,22,9000,3,2,1,321,"Low Spenders, Less Active"
84937,1,81,26500,4,4,1,441,"Low Spenders, Most Active"
84959,2,56,41600,4,4,1,441,"Low Spenders, Most Active"
84980,11,29,66333.33333,4,3,1,431,"Low Spenders, Most Active"
85040,1,26,33166.66667,4,3,1,431,"Low Spenders, Most Active"
85042,23,42,99500,3,3,2,332,"Low Spenders, Most Active"
85043,29,8,599000,3,1,4,314,Big Spenders
85044,2,33,39800,4,3,1,431,"Low Spenders, Most Active"
85067,30,46,199000,3,3,3,333,"High Spenders, Most Active"
85138,1,29,99800,4,3,2,432,"Low Spenders, Most Active"
85186,37,3,9000,3,1,1,311,"Low Spenders, Less Active"
85198,26,24,104000,3,3,2,332,"Low Spenders, Most Active"
85215,8,51,39800,4,4,1,441,"Low Spenders, Most Active"
85236,22,14,99500,3,2,2,322,"Low Spenders, Less Active"
85279,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
85284,0,0,199000,4,1,3,413,"High Spenders, Less Active"
85312,0,0,199000,4,1,3,413,"High Spenders, Less Active"
85314,28,8,99500,3,1,2,312,"Low Spenders, Less Active"
85320,1,22,33166.66667,4,2,1,421,"Low Spenders, Less Active"
85340,6,14,98800,4,2,2,422,"Low Spenders, Less Active"
85400,0,0,199000,4,1,3,413,"High Spenders, Less Active"
85449,5,10,39800,4,2,1,421,"Low Spenders, Less Active"
85458,2,55,55200,4,4,1,441,"Low Spenders, Most Active"
85475,6,28,119800,4,3,2,432,"Low Spenders, Most Active"
85517,24,12,172500,3,2,3,323,"High Spenders, Less Active"
85538,4,20,39800,4,2,1,421,"Low Spenders, Less Active"
85547,1,24,101600,4,3,2,432,"Low Spenders, Most Active"
85565,34,5,199000,3,1,3,313,"High Spenders, Less Active"
85587,7,28,49750,4,3,1,431,"Low Spenders, Most Active"
85589,2,17,99800,4,2,2,422,"Low Spenders, Less Active"
85654,1,26,39800,4,3,1,431,"Low Spenders, Most Active"
85664,13,2,81333.33333,4,1,2,412,"Low Spenders, Less Active"
85771,3,9,4500,4,2,1,421,"Low Spenders, Less Active"
85790,8,37,49750,4,3,1,431,"Low Spenders, Most Active"
85851,17,34,199000,4,3,3,433,"High Spenders, Most Active"
85859,21,10,99500,3,2,2,322,"Low Spenders, Less Active"
85881,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
85886,1,29,39800,4,3,1,431,"Low Spenders, Most Active"
85967,35,4,9000,3,1,1,311,"Low Spenders, Less Active"
85969,23,7,199000,3,1,3,313,"High Spenders, Less Active"
85977,32,8,159000,3,1,2,312,"Low Spenders, Less Active"
85981,21,3,53000,3,1,1,311,"Low Spenders, Less Active"
86019,31,8,18000,3,1,1,311,"Low Spenders, Less Active"
86049,35,11,9000,3,2,1,321,"Low Spenders, Less Active"
86051,6,12,9000,4,2,1,421,"Low Spenders, Less Active"
86062,2,37,84000,4,3,2,432,"Low Spenders, Most Active"
86070,1,21,99800,4,2,2,422,"Low Spenders, Less Active"
86097,9,36,49750,4,3,1,431,"Low Spenders, Most Active"
86133,18,14,3000,4,2,1,421,"Low Spenders, Less Active"
86136,1,20,43400,4,2,1,421,"Low Spenders, Less Active"
86151,1,3,9000,4,1,1,411,"Low Spenders, Less Active"
86164,4,20,84000,4,2,2,422,"Low Spenders, Less Active"
86173,0,0,90000,4,1,2,412,"Low Spenders, Less Active"
86195,2,21,119800,4,2,2,422,"Low Spenders, Less Active"
86329,28,10,9000,3,2,1,321,"Low Spenders, Less Active"
86337,17,5,199666.6667,4,1,3,413,"High Spenders, Less Active"
86408,11,8,4500,4,1,1,411,"Low Spenders, Less Active"
86483,6,43,39750,4,3,1,431,"Low Spenders, Most Active"
86486,3,30,31800,4,3,1,431,"Low Spenders, Most Active"
86490,11,20,48500,4,2,1,421,"Low Spenders, Less Active"
86541,1,11,49750,4,2,1,421,"Low Spenders, Less Active"
86546,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
86566,1,17,31800,4,2,1,421,"Low Spenders, Less Active"
86606,1,9,49750,4,2,1,421,"Low Spenders, Less Active"
86624,29,13,199000,3,2,3,323,"High Spenders, Less Active"
86653,31,12,9000,3,2,1,321,"Low Spenders, Less Active"
86736,3,24,90000,4,3,2,432,"Low Spenders, Most Active"
86785,0,0,599000,4,1,4,414,Big Spenders
86795,2,22,49750,4,2,1,421,"Low Spenders, Less Active"
86816,3,30,31800,4,3,1,431,"Low Spenders, Most Active"
86882,2,17,39800,4,2,1,421,"Low Spenders, Less Active"
86925,7,8,343000,4,1,3,413,"High Spenders, Less Active"
86936,1,15,184000,4,2,3,423,"High Spenders, Less Active"
86962,8,17,149750,4,2,2,422,"Low Spenders, Less Active"
86963,33,5,9000,3,1,1,311,"Low Spenders, Less Active"
86968,5,17,149750,4,2,2,422,"Low Spenders, Less Active"
86985,18,12,499000,4,2,4,424,Big Spenders
87032,9,48,149750,4,3,2,432,"Low Spenders, Most Active"
87041,20,3,99500,3,1,2,312,"Low Spenders, Less Active"
87079,15,52,159000,4,4,2,442,"High Spenders, Most Active"
87097,3,9,16200,4,2,1,421,"Low Spenders, Less Active"
87103,32,4,9000,3,1,1,311,"Low Spenders, Less Active"
87108,14,7,66333.33333,4,1,1,411,"Low Spenders, Less Active"
87132,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
87143,33,3,18000,3,1,1,311,"Low Spenders, Less Active"
87144,11,4,169333.3333,4,1,2,412,"Low Spenders, Less Active"
87158,6,13,2250,4,2,1,421,"Low Spenders, Less Active"
87176,32,9,18000,3,2,1,321,"Low Spenders, Less Active"
87213,2,9,194000,4,2,3,423,"High Spenders, Less Active"
87217,18,16,149000,4,2,2,422,"Low Spenders, Less Active"
87237,1,25,119800,4,3,2,432,"Low Spenders, Most Active"
87272,13,15,69333.33333,4,2,1,421,"Low Spenders, Less Active"
87278,2,52,56000,4,4,1,441,"Low Spenders, Most Active"
87288,4,5,124750,4,1,2,412,"Low Spenders, Less Active"
87298,9,6,105000,4,1,2,412,"Low Spenders, Less Active"
87335,21,17,99500,3,2,2,322,"Low Spenders, Less Active"
87336,16,11,66333.33333,4,2,1,421,"Low Spenders, Less Active"
87359,11,10,66333.33333,4,2,1,421,"Low Spenders, Less Active"
87370,4,14,49750,4,2,1,421,"Low Spenders, Less Active"
87388,20,5,9000,3,1,1,311,"Low Spenders, Less Active"
87414,31,21,9000,3,2,1,321,"Low Spenders, Less Active"
87419,2,40,31800,4,3,1,431,"Low Spenders, Most Active"
87425,1,20,39800,4,2,1,421,"Low Spenders, Less Active"
87433,7,2,2250,4,1,1,411,"Low Spenders, Less Active"
87436,8,32,149750,4,3,2,432,"Low Spenders, Most Active"
87464,4,31,124750,4,3,2,432,"Low Spenders, Most Active"
87492,24,18,99500,3,2,2,322,"Low Spenders, Less Active"
87506,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
87523,1,24,119800,4,3,2,432,"Low Spenders, Most Active"
87535,7,20,39750,4,2,1,421,"Low Spenders, Less Active"
87538,6,2,49750,4,1,1,411,"Low Spenders, Less Active"
87657,1,25,99800,4,3,2,432,"Low Spenders, Most Active"
87658,2,7,3600,4,1,1,411,"Low Spenders, Less Active"
87680,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
87695,3,16,9000,4,2,1,421,"Low Spenders, Less Active"
87720,0,0,199000,4,1,3,413,"High Spenders, Less Active"
87768,7,9,599000,4,2,4,424,Big Spenders
87799,9,2,49750,4,1,1,411,"Low Spenders, Less Active"
87809,9,3,166333.3333,4,1,2,412,"Low Spenders, Less Active"
87820,16,8,6000,4,1,1,411,"Low Spenders, Less Active"
87837,12,29,276000,4,3,3,433,"High Spenders, Most Active"
87877,2,10,39800,4,2,1,421,"Low Spenders, Less Active"
87895,6,26,9000,4,3,1,431,"Low Spenders, Most Active"
87912,13,8,15000,4,1,1,411,"Low Spenders, Less Active"
87921,3,20,149750,4,2,2,422,"Low Spenders, Less Active"
87941,13,13,69333.33333,4,2,1,421,"Low Spenders, Less Active"
87942,12,2,199000,4,1,3,413,"High Spenders, Less Active"
87982,21,4,99500,3,1,2,312,"Low Spenders, Less Active"
88100,1,33,119800,4,3,2,432,"Low Spenders, Most Active"
88101,1,35,9000,4,3,1,431,"Low Spenders, Most Active"
88108,1,45,119800,4,3,2,432,"Low Spenders, Most Active"
88127,1,9,1800,4,2,1,421,"Low Spenders, Less Active"
88147,13,41,199000,4,3,3,433,"High Spenders, Most Active"
88163,23,5,9000,3,1,1,311,"Low Spenders, Less Active"
88214,3,2,105000,4,1,2,412,"Low Spenders, Less Active"
88249,15,8,199000,4,1,3,413,"High Spenders, Less Active"
88280,3,5,49750,4,1,1,411,"Low Spenders, Less Active"
88299,1,49,119800,4,3,2,432,"Low Spenders, Most Active"
88312,2,16,49750,4,2,1,421,"Low Spenders, Less Active"
88336,8,21,49750,4,2,1,421,"Low Spenders, Less Active"
88358,2,8,52000,4,1,1,411,"Low Spenders, Less Active"
88382,2,22,127000,4,2,2,422,"Low Spenders, Less Active"
88391,5,14,49750,4,2,1,421,"Low Spenders, Less Active"
88402,21,3,249500,3,1,3,313,"High Spenders, Less Active"
88456,1,57,99800,4,4,2,442,"High Spenders, Most Active"
88469,24,36,9000,3,3,1,331,"Low Spenders, Most Active"
88525,16,8,208000,4,1,3,413,"High Spenders, Less Active"
88655,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
88676,20,20,599000,3,2,4,324,Big Spenders
88703,1,68,39800,4,4,1,441,"Low Spenders, Most Active"
88714,4,6,49750,4,1,1,411,"Low Spenders, Less Active"
88754,9,2,199000,4,1,3,413,"High Spenders, Less Active"
88760,29,3,18000,3,1,1,311,"Low Spenders, Less Active"
88822,18,29,199000,4,3,3,433,"High Spenders, Most Active"
88827,16,10,99500,4,2,2,422,"Low Spenders, Less Active"
88904,0,0,345000,4,1,3,413,"High Spenders, Less Active"
88906,1,37,66333.33333,4,3,1,431,"Low Spenders, Most Active"
88914,2,101,124750,4,4,2,442,"High Spenders, Most Active"
88959,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
88975,2,35,49750,4,3,1,431,"Low Spenders, Most Active"
88977,1,12,49750,4,2,1,421,"Low Spenders, Less Active"
88982,13,10,6000,4,2,1,421,"Low Spenders, Less Active"
88993,4,45,149750,4,3,2,432,"Low Spenders, Most Active"
89013,3,16,39750,4,2,1,421,"Low Spenders, Less Active"
89062,11,3,599000,4,1,4,414,Big Spenders
89098,11,4,66333.33333,4,1,1,411,"Low Spenders, Less Active"
89121,2,36,124750,4,3,2,432,"Low Spenders, Most Active"
89131,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
89138,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
89146,1,74,39750,4,4,1,441,"Low Spenders, Most Active"
89156,2,23,149750,4,2,2,422,"Low Spenders, Less Active"
89163,1,13,49750,4,2,1,421,"Low Spenders, Less Active"
89186,7,10,4500,4,2,1,421,"Low Spenders, Less Active"
89268,3,4,49750,4,1,1,411,"Low Spenders, Less Active"
89371,0,0,199000,4,1,3,413,"High Spenders, Less Active"
89374,19,34,9000,3,3,1,331,"Low Spenders, Most Active"
89475,1,57,49750,4,4,1,441,"Low Spenders, Most Active"
89489,24,22,499000,3,2,4,324,Big Spenders
89532,3,12,149750,4,2,2,422,"Low Spenders, Less Active"
89538,2,16,39750,4,2,1,421,"Low Spenders, Less Active"
89552,19,6,13500,3,1,1,311,"Low Spenders, Less Active"
89561,5,5,66333.33333,4,1,1,411,"Low Spenders, Less Active"
89567,1,7,66333.33333,4,1,1,411,"Low Spenders, Less Active"
89583,15,11,299500,4,2,3,423,"High Spenders, Less Active"
89594,6,4,149750,4,1,2,412,"Low Spenders, Less Active"
89619,6,5,2250,4,1,1,411,"Low Spenders, Less Active"
89634,0,0,90000,4,1,2,412,"Low Spenders, Less Active"
89646,24,13,159000,3,2,2,322,"Low Spenders, Less Active"
89679,1,18,2250,4,2,1,421,"Low Spenders, Less Active"
89727,22,2,199000,3,1,3,313,"High Spenders, Less Active"
89743,3,7,49750,4,1,1,411,"Low Spenders, Less Active"
89807,3,35,93333.33333,4,3,2,432,"Low Spenders, Most Active"
89835,1,27,49750,4,3,1,431,"Low Spenders, Most Active"
89844,4,18,299500,4,2,3,423,"High Spenders, Less Active"
89863,0,0,199000,4,1,3,413,"High Spenders, Less Active"
89894,1,31,49750,4,3,1,431,"Low Spenders, Most Active"
90015,14,16,99500,4,2,2,422,"Low Spenders, Less Active"
90020,6,62,66333.33333,4,4,1,441,"Low Spenders, Most Active"
90074,12,12,299500,4,2,3,423,"High Spenders, Less Active"
90114,5,4,49750,4,1,1,411,"Low Spenders, Less Active"
90157,4,19,599000,4,2,4,424,Big Spenders
90265,1,22,105000,4,2,2,422,"Low Spenders, Less Active"
90348,3,9,199666.6667,4,2,3,423,"High Spenders, Less Active"
90356,0,0,199000,4,1,3,413,"High Spenders, Less Active"
90371,1,15,66333.33333,4,2,1,421,"Low Spenders, Less Active"
90381,15,16,99500,4,2,2,422,"Low Spenders, Less Active"
90391,1,57,39750,4,4,1,441,"Low Spenders, Most Active"
90392,1,13,49750,4,2,1,421,"Low Spenders, Less Active"
90396,20,4,499000,3,1,4,314,Big Spenders
90424,22,34,345000,3,3,3,333,"High Spenders, Most Active"
90427,25,2,208000,3,1,3,313,"High Spenders, Less Active"
90504,2,16,49750,4,2,1,421,"Low Spenders, Less Active"
90510,14,8,599000,4,1,4,414,Big Spenders
90531,1,38,124750,4,3,2,432,"Low Spenders, Most Active"
90553,2,37,105000,4,3,2,432,"Low Spenders, Most Active"
90561,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
90562,2,14,49750,4,2,1,421,"Low Spenders, Less Active"
90571,8,25,199666.6667,4,3,3,433,"High Spenders, Most Active"
